community	gene
30	ZNF282
30	KRTAP4-1
30	KIF27
30	PPA1
30	AURKA
30	VIT
30	ZNF225
30	CASQ2
30	MTHFD2L
30	FSBP
30	XAB2
30	TMEM80
30	RPS6KC1
30	ENSG00000289710
30	MYBPC3
30	CARD18
30	CLDN8
30	ZNF19
30	PTGES3L
30	FBXL20
30	PTCD1
30	KRCC1
30	CNIH4
30	CNST
30	DDX52
30	SSC4D
30	TAF12
30	GRWD1
30	CEP70
30	UTS2B
30	ZWINT
30	HOXC5
30	ZFP57
30	CRYBG2
30	IL17RD
30	RPL14
30	MITD1
30	MICA
30	ENSG00000288646
30	PLXNC1
30	SON
30	FAM185A
30	DIRAS3
30	SAP30
30	SGTB
30	TMEM236
30	PGGHG
30	RNF135
30	TCAF1
30	RRP36
30	FCGR3B
30	CBLB
30	SLC7A6
30	SNRNP48
30	KLC3
30	H2BC17
30	CNOT1
30	TMEM244
30	MADCAM1
30	TCEA1
30	HMX3
30	CR1
30	OLFML3
30	ALDH16A1
30	ENSG00000283599
30	ZHX1
30	ESRP2
30	USP49
30	CT45A1
30	WDR20
30	MINK1
30	RPLP0
30	DVL2
30	ANGPTL4
30	ATP6V0D1
30	CDCA7
30	LNPK
30	HLA-E
30	ZNF287
30	NALF1
30	AVPR1B
30	VPS29
30	ATPSCKMT
30	DPF3
30	H2BC11
30	CRIM1
30	CHCHD5
30	NPR1
30	GDF11
30	GRIPAP1
30	HLA-DMA
30	FBXL18
30	MSN
30	ZNF398
30	RPL24
30	TMEM230
30	VPS45
30	RABL2A
30	IFT80
30	TNFRSF13B
30	DNAAF11
30	SYT14
30	TTC27
30	SCD5
30	COL26A1
30	STK36
30	IPO7
30	MMP20
30	ELOVL2
30	GNL2
30	SOX4
30	COPZ1
30	A4GALT
30	KIF25
30	ETV1
30	TLK2
30	HSPE1
30	PIF1
30	PPP1CB
30	H2AC12
30	GTF2F2
30	TFG
30	KNL1
30	SNX19
30	TSKS
30	MSMB
30	ADRB1
30	AKR1B1
30	PGRMC1
30	RAN
30	RAB42
30	TBX3
30	MAJIN
30	LRRC10
30	PLAC9
30	TTC28
31	TEAD2
31	MFSD12
31	ZNF480
31	HCST
31	ZNF717
31	LYZL6
31	RBFA
31	ENSG00000267127
31	SLC23A1
31	ZFP28
31	ZNF853
31	ZNF841
31	ZNF432
31	PLPPR2
31	CPNE7
31	TVP23C
31	ALG11
31	CCDC9
31	MBD3L3
31	GPC2
31	FSTL3
31	ITPRID1
31	PALM
31	KLK8
31	EDA2R
31	SCGB1C2
31	SCNN1D
31	HSPB7
31	SLC39A4
31	RABEP2
31	GSTM2
31	WDR83
31	PLIN5
31	ETHE1
31	RTF2
31	ZNF665
31	TSEN34
31	PARD6G
31	CMC4
31	UAP1L1
31	NBR1
31	WDR12
31	EPS8L1
31	DMPK
31	PTRH1
31	DALRD3
31	DNALI1
31	TGFB1I1
31	GAA
31	ZNF784
31	L3MBTL1
31	SYTL4
31	ASPHD1
31	ZNF550
31	ZNF555
31	RAB40B
31	H3-3B
31	FAM90A26
31	NEK8
31	NOSIP
31	RET
31	PMIS2
31	SIRT3
31	OGG1
31	TMEM132C
31	HOATZ
31	YEATS2
31	OTUD7A
31	ENSG00000268465
31	SYNGR3
31	ENSG00000272896
31	ZNF470
31	GYS1
31	SRPK3
31	CIRBP
31	UNC13B
31	DHX37
31	ZMYM6
31	ENSG00000271741
31	TMEM52
31	NRIP2
31	SRRM4
31	MAPK15
31	ZNF699
31	CACFD1
31	ENSG00000267952
31	TXNL4A
31	USH1G
31	TCL1A
31	POLR2E
31	ZNF492
31	MBOAT7
31	MYO9A
31	PIP4K2B
31	IGFLR1
31	COL6A2
31	SH2D3A
31	C11orf91
31	ERVV-1
31	NEUROD2
31	PANX2
31	ZNF813
31	ZNF526
31	MUC2
31	VSIG2
31	GGN
31	ISCA2
31	TRIM72
31	BRCC3
31	VTN
31	C17orf99
31	SERPINB5
31	HBA2
31	ENSG00000268193
31	ZNF16
31	LIN52
31	VEGFB
31	GTF2IRD2B
31	ENTPD8
31	KCNA7
31	ZNF630
31	ALDH3A2
31	DSEL
31	STAG3
31	PCYOX1
31	CCDC110
31	IFNL1
31	TK1
31	AFMID
31	MCOLN2
31	ATP4A
31	ADA2
31	HRC
31	PLPP3
31	C3
31	MICAL1
31	FARP2
31	MALT1
31	NCAPH2
31	FGF22
31	STAP2
31	ZNF329
31	NBEAL1
31	TMEM147
31	ZNF557
31	RASIP1
31	SV2B
31	ZNF77
31	CORO1B
31	COX6B2
31	CYBA
31	MAN2B2
31	TSPAN12
31	MAN2B1
31	CLDN22
31	MOSPD3
31	RPL3L
31	CASKIN1
31	GIPR
31	FKBP8
31	EIF3E
31	EMC2
31	ZNF316
31	OSBPL1A
31	CIB3
31	PCBP3
31	GLMP
31	MAST1
31	C20orf85
31	LENG1
31	CDC27
31	TPSD1
31	SNAP25
31	DMC1
31	ENTPD2
31	PUF60
31	SLC17A5
31	ENSG00000187186
31	LAP3
31	ZNF48
31	TIMM17B
31	SMIM4
31	TNNI3
31	SLC17A7
31	YIF1B
31	LLGL2
31	TMEM249
31	CFD
31	TVP23C-CDRT4
31	MUC7
31	NOD2
31	NDUFA11
31	ENSG00000267314
31	VMAC
31	GSX2
31	MCRIP2
31	CACNA1F
31	FPGS
31	ENSG00000267110
31	MIB2
31	OPRL1
31	RANGRF
31	TOX4
31	RAB2B
31	TNFRSF13B
31	CLCNKA
31	CLSPN
31	PON3
31	SHTN1
31	ENSG00000268790
31	TBC1D10A
31	UGT8
31	NPHS1
31	DERL3
31	MRPL11
31	TMEM134
31	PRPF39
31	PRKN
31	MPHOSPH9
31	SCAF1
31	SMIM7
31	PHKA2
31	NAA10
31	ENSG00000267645
31	RAB39A
31	ZNF793
31	ACADVL
31	CCDC186
31	DUSP3
31	ECPAS
31	GID8
31	NAGS
31	RAB8A
31	COPRS
31	ESPL1
31	AK7
31	AXIN1
31	GPR12
31	FAM171A2
31	TMEM126B
31	MEPCE
31	LIG1
31	PPM1J
31	RIMS1
31	SMARCB1
31	GNAT1
31	HAPLN4
31	TMEM74
31	PPP4R4
31	ENSG00000262304
31	SHPK
31	DMWD
31	CBY3
31	PRKAA2
31	ALK
31	ZNF525
31	NRN1
31	MIDN
31	ARMH1
31	FHIP1B
31	CNGA4
31	FAM86B2
31	PAXX
31	ENSG00000267385
31	PRSS38
31	C11orf80
31	FBXO45
31	ENSG00000269403
31	PCBP2
31	ARL6IP4
31	PTPRE
31	FN3KRP
31	ANGPTL8
31	TENM3
31	MBLAC2
31	CDKL5
31	FAM86B1
31	COX5B
31	RAD21L1
31	LY75
31	GSDMA
31	C6orf62
31	CTCFL
31	RPH3AL
31	IFI27L2
31	TPMT
31	CES4A
31	HMGCL
31	INSL3
31	HAUS1
31	TLCD1
31	GPSM1
31	HRH3
31	ERGIC3
31	FAM177A1
31	CARD19
31	C17orf114
31	PLD2
31	SYT17
31	SIN3A
31	ARL4C
31	DHX34
31	ZNF579
31	HMX2
31	CEP72
31	EEF2KMT
31	TUBB4A
31	TDRD7
31	B3GNTL1
31	MRPL2
31	HCN3
31	RAD54L
31	CNN2
31	SLC35F2
31	RASA4B
31	REX1BD
31	ARMCX1
31	STUB1
31	ZSWIM6
31	SPACA6
31	PCSK4
31	PPP3CB
31	TFAP2C
31	DPH1
31	FBXL12
31	UNC93B1
31	TCF25
31	PIP5KL1
31	TRADD
31	ENSG00000269242
31	KANK1
31	EFEMP2
31	IRF7
31	PGAM1
31	ALKBH7
31	ENSG00000261884
31	VRTN
31	NXNL2
31	SEMA3F
31	ERLIN2
31	WDR47
31	CYP46A1
31	LPIN3
31	PPFIA3
31	KIFC2
31	SOD1
31	HAUS8
31	CASP8AP2
31	PDCD1
31	ENSG00000288721
31	MED20
31	KLF16
31	LTBP3
31	MAP3K6
31	TTC38
31	KIDINS220
31	RAB11B
31	ABCA2
31	ACOT9
31	ZNF616
31	RAB40C
31	SEH1L
31	UNG
31	RGS14
31	RUSC1
31	ING1
31	CYTH2
31	RABGAP1
31	ENSG00000286264
31	UPK3A
31	CCDC183
31	ADGRE3
31	IBA57
31	TESMIN
31	MZT2A
31	CLCNKB
31	TRPM4
31	WBP2
31	ATP1B2
31	SMIM10L2B
31	C9orf72
31	ATP6V0C
31	CALY
31	ULK1
31	PKP2
31	ARRDC1
31	ZMYM1
31	AGTPBP1
31	CC2D1B
31	ENSG00000263620
31	PACS2
31	RFX1
31	MAOB
31	NT5C3B
31	GPX4
31	EFNA2
31	GALNT16
31	HES3
31	CFL1
31	TBC1D10C
31	FAM90A1
31	OCEL1
31	HSD11B1L
31	SLC22A11
31	CHPF
31	RAB3GAP1
31	G6PD
31	ZNF765
31	UBIAD1
31	HFE
31	LCN15
31	DPYSL4
31	LMNTD2
31	HBM
31	CGB7
31	PLAGL1
31	PER3
31	IDUA
31	DUSP11
31	CCDC61
31	PITX3
31	CCDC138
31	PRRG1
31	LMF2
31	PPP1CA
31	CAPNS1
31	OCA2
31	DNAAF3
31	SEC23A
31	RTBDN
31	PYCR3
31	DDAH2
31	ILVBL
31	MROH6
31	SLC66A2
31	EVPLL
31	EML3
31	TTYH1
31	ZNF414
31	MAGEE1
31	FGFRL1
31	RAC3
31	KLF12
31	RENBP
31	RUFY2
31	PPP1R13B
31	NUCB1
31	PHPT1
31	GATA3
31	PRR5-ARHGAP8
31	NSMF
31	LENG9
31	GNB2
31	ENSG00000141979
31	UHRF1
31	SYCP2L
31	C16orf92
31	NFKBIB
31	SIRT2
31	CHPF2
31	FOXL1
31	DACT3
31	DBNDD1
31	GPR148
31	UNKL
31	MEIS3
31	NXN
31	NME9
31	PCNT
31	AMDHD2
31	NPHP3-ACAD11
31	C20orf96
31	MAGEE2
31	ZNF428
31	ATRAID
31	LHX6
31	TIMM50
31	GNAT2
31	POLD1
31	PGLS
31	DRAXIN
31	CHRAC1
31	PSMD8
31	SLC29A4
31	TSN
31	PEBP4
31	NUDT14
31	NIFK
31	PNPLA2
31	TRIM36
31	GNG10
31	ENSG00000285025
31	LRFN1
31	HHAT
31	LY75-CD302
31	SLC25A53
31	CBX2
31	RASA4
31	GRM2
31	ARHGAP20
31	BRPF1
31	CIC
31	PFKFB4
31	GMPPA
31	ZNF438
31	CASTOR1
31	AMN1
31	PEX1
31	FAAP20
31	MYD88
31	IGSF8
31	CYC1
31	ARHGAP36
31	CACTIN
31	ARHGAP4
31	ECHDC3
31	ICAM5
31	ISYNA1
31	PRSS27
31	SERTAD3
31	RCN3
31	PEX11B
31	ING2
31	CPNE3
31	GFY
31	MAP1B
31	SCN3B
31	FAM186B
31	BARD1
31	SYCE2
31	SGSM3
31	RELB
31	PASD1
31	MRPS7
31	AZIN2
31	DLG2
31	PPP1R18
31	RDH13
31	CLMN
31	RTN2
31	PIH1D1
31	TACR2
31	KCNH4
31	CEP131
31	SLC7A11
31	SLC5A5
31	RASGRP2
31	RPUSD1
31	MAPK11
31	ZNF512B
31	ABHD17A
31	CDKN1C
31	CLUL1
31	CCDC42
31	HIP1
31	SUPT5H
31	RAB43
31	DCUN1D4
31	GPRIN1
31	TCF3
31	SLC22A31
31	BPHL
31	ZNF730
31	ASMTL
31	SCGN
31	POLR3H
31	FCHSD1
31	ZNF333
31	FBRSL1
31	TPPP2
31	TKTL2
31	ZNF205
31	GFUS
31	RPS11
31	RRP7A
31	ADM2
31	PPRC1
31	BRMS1L
31	PRRC1
31	BMI1
31	ALDH6A1
31	GPR157
31	CAMKK1
31	CPTP
31	FAM183A
31	CHRM4
31	SOX8
31	LDHAL6A
31	EML2
31	ENSG00000268173
31	MAOA
31	ALKAL2
31	AMOT
31	MUC20
31	ENSG00000284874
31	RASSF4
31	ADAMTS7
31	MCM9
31	GPC3
31	TFAP4
32	TPRKB
32	TP53RK
32	ENSG00000269026
32	ZNF551
32	PGGT1B
32	ZNF256
32	SMIM26
32	UBL5
32	ZNF597
32	TTF1
32	SLX1B
32	UFC1
32	ZNF599
32	UTP3
32	LSM1
32	MOCS3
32	PFDN6
32	RPS18
32	BLZF1
32	ITPA
32	RPL28
32	COX6B1
32	CSTF2
32	TBC1D12
32	RPS6
32	ODAD4
32	ENSG00000267173
32	ZNF285
32	ENSG00000256566
32	MAGEB10
32	PSME3
32	APOBEC1
32	OVCA2
32	TRIM10
32	METTL14
32	E2F4
32	NDOR1
32	TMEM203
32	EIF2B1
32	ENSG00000258674
32	ZFP37
32	KCNK12
32	ALG10
32	ENSG00000284776
32	ELOF1
32	NSUN3
32	MASTL
32	MPZL3
32	ZNF580
32	DDX27
32	MRPL52
32	ZNF227
32	TIMM23B
32	TIMM23B-AGAP6
32	GOLT1B
32	RECQL
32	KHDC4
32	PCDHGB2
32	SPTY2D1OS
32	ERH
32	CXCL10
32	TAF1A
32	MRAP
32	UBLCP1
32	PCLAF
32	TRIP4
32	GPATCH2
32	CCDC28A
32	LENG8
32	SLC30A6
32	PSMB3
32	PPP1R12C
32	DIS3
32	SAA4
32	COASY
32	ZRANB2
32	SEC23IP
32	UBXN1
32	NGF
32	ERVV-2
32	AAMDC
32	KRTAP16-1
32	ISY1
32	HELQ
32	PRPF18
32	ACSL6
32	CYB561A3
32	SPAG8
32	ROMO1
32	NFS1
32	CLPP
32	VPS52
32	TVP23B
32	TRMT10C
32	GTF2H2C
32	ADAM28
32	CHCHD2
32	WDR46
32	TFB2M
32	PPP4C
32	TARS2
32	ALG10B
32	ING4
32	SYT11
32	ERVK3-1
32	PSMC5
32	BRCA1
32	ZNF684
32	XRCC5
32	AURKAIP1
32	RBIS
32	ZNF585A
32	MFAP1
32	ZNF233
32	ZNF112
32	ZNF646
32	IPO4
32	NCAPD2
32	DPM1
32	ENSG00000255508
32	TUT1
32	ZG16B
32	SKIC2
32	PUM3
32	TIMM10B
32	ENSG00000283977
32	ARFIP2
32	UBE4A
32	DHFR2
32	PTPN11
32	DEFB118
32	MAGEB2
32	ENSG00000290146
32	EMG1
32	ZNF791
32	MPDU1
32	SSX2
32	ZNF230
32	BOLA2
32	POLD1
32	PYCR1
32	ZNF512
32	SRP54
32	ENSG00000269590
32	COPA
32	NCSTN
32	DOCK6
32	ZNHIT1
32	ENSG00000286015
32	GRIK2
32	SASS6
32	ENSG00000284906
32	PRR23D1
32	ZNF221
32	ENSG00000285547
32	SUGT1
32	ACAA2
32	TMF1
32	DNAJC2
32	TEFM
32	GAPT
32	GPR137
32	ZNF276
32	HLA-DQA2
32	SUPT16H
32	ZNF577
32	SIGLEC11
32	AURKC
32	ENSG00000248751
32	ATP6V1D
32	MCMDC2
32	CIAO2A
32	ZBTB6
32	MEIKIN
32	MRPL3
32	HOXC6
32	RECQL5
32	SF3A3
32	SCGB2A2
32	GAL3ST2
32	ENSG00000260092
32	CUL4B
32	ENSG00000286235
32	MCM8
32	ZNF224
32	ZNF738
32	FLAD1
32	RIPPLY1
32	KLRG1
32	BFAR
32	PARN
32	RAMAC
32	RPL37
32	SERINC1
32	DCTN3
32	ZNF155
32	DCDC1
32	IQANK1
32	SNRPB2
32	HIGD2B
32	ZNF585B
32	ZNF383
32	CRTC2
32	ZIC1
32	SCTR
32	GMPR2
32	ZNF708
32	IFT74
32	SNRPB
32	XNDC1N
32	XNDC1N-ZNF705EP-ALG1L9P
32	ENSG00000280778
32	PRORP
32	CENPS-CORT
32	ENSG00000285827
32	CSH1
32	TMEM234
32	TCAF2C
32	SDHD
32	TIMM8B
32	GJE1
32	DPM3
32	KIF5A
32	RLN2
32	RPL41
32	SLITRK1
32	CDK11B
32	CAAP1
32	RPS19
32	NUP37
32	PARPBP
32	SUPT20HL2
32	ZBTB49
32	SRGAP3
32	CYB5R4
32	GLRA3
32	FANCM
32	SLC25A15
32	C11orf87
32	DCN
32	SYNPO2
32	PIBF1
32	CHMP2A
32	INO80B
32	INO80B-WBP1
32	SIGLEC5
32	GTF2H2
32	ENSG00000260371
32	NIBAN3
32	PCDH15
32	COL4A5
32	SLC22A9
32	COQ10B
32	LIN37
32	SPDYE17
32	CENPW
32	UBA5
32	ADAM29
32	DCLRE1C
32	ZNF235
32	CLEC4D
32	GFM2
32	CAPN6
32	U2AF2
32	IGBP1
32	TAF1
32	KLHL20
32	MUS81
32	CRCT1
32	DAW1
32	AFAP1L2
32	PNOC
32	HMGN5
32	PSMC1
32	MRPS21
32	CCDC77
32	ANAPC15
32	DEFB1
32	MRPL53
32	WDR83OS
32	PCDHGB1
32	COX16
32	ADAM21
32	SYNJ2BP
32	SYNJ2BP-COX16
32	USP16
32	EXOSC4
32	FFAR1
32	ARF4
32	LTN1
32	CD2BP2
32	ZSCAN23
32	PPP1R11
32	NOBOX
32	ENSG00000269533
32	ZNF548
32	NME1-NME2
32	NME1
32	HAVCR2
32	ZNF501
32	METTL18
32	GLCCI1
32	TIMM10
32	ENSG00000260234
32	ZNF850
32	EEF1AKMT4
32	RGS5
32	CDC26
32	PRPF4
32	ENSG00000256966
32	TTC14
32	ZNF300
32	WDR55
32	PNISR
32	MTA2
32	C8orf58
32	ENSG00000267022
32	ZNF222
32	SCUBE1
32	ULK4
32	ENSG00000274322
32	PRRG2
32	PPWD1
32	AHSA1
32	FAM114A2
32	SLC39A9
32	ENSG00000290230
32	CWF19L2
32	SYT16
32	SLC35A2
32	CLHC1
32	BDH2
32	TADA3
32	ARPC4-TTLL3
32	FAM200A
32	SLC24A4
32	CDH11
32	EIF2S1
32	PSMC3IP
32	FBXL12
32	LINC00672
32	DBF4B
32	CCT8
32	UBOX5
32	RPL18
32	DPH2
32	MCEE
32	BBS4
32	BOLA2-SMG1P6
32	IFNG
32	LMAN2
32	EIF3G
32	LLPH
32	PRIM2
32	ALDH16A1
32	UBL7
32	URB1
32	DDX39B
32	FAM156B
32	H4C14
32	DNAJC24
32	CSTF2T
32	SCAMP3
32	NSA2
32	VIPAS39
32	MRPL24
32	LYSMD1
32	C19orf67
32	NUP155
32	ARL6
32	YJU2
32	C11orf52
32	SLC25A20
32	PPP1R42
32	VMP1
32	FAM120AOS
32	UBXN8
32	KIRREL3
32	PRPF6
32	STK11IP
32	TCP11X2
32	VTI1A
32	ANKRD34A
32	SEMG2
32	CFHR1
32	ZNF772
32	ENSG00000268163
32	SLC4A1AP
32	SCRN3
32	ALG3
32	ERCC5
32	COL6A3
32	MRPS18C
32	SMNDC1
32	SMN2
32	DHRS7B
32	MAD2L1
32	HNRNPCL2
32	MED1
32	JSRP1
32	ECE2
32	ADAMTS3
32	UBR7
32	GON7
32	ATP5MG
32	ZNF785
32	C2CD3
32	SMN1
32	RNASE10
32	MFF
32	CES2
32	CIAO2B
32	RRP9
32	DDX49
32	COPE
32	GTPBP10
32	RPS5
32	LILRB2
32	CD1C
32	ANKRD54
32	AOC2
32	ANKRD65
32	REN
32	ZNF75A
32	TIGD7
32	PPIAL4G
32	SPTY2D1
32	CDK11A
32	APBB1IP
32	KDM4D
32	FCN2
32	ZNF737
32	ENSG00000285000
32	DDX42
32	DNTTIP2
32	ADRB1
32	MBNL3
32	KRT10
32	WDR11
32	ZKSCAN8P1
32	ZNF701
32	GRPEL2
32	SLIRP
32	PIKFYVE
32	ITGB6
32	GRM7
32	SV2C
32	IQCG
32	DZIP3
32	H2AB3
32	OPCML
32	FARSA
32	ENSG00000288681
32	FASTKD1
32	MYCBP
32	FASTKD5
32	POLR2K
32	SLC25A32
32	CRH
32	OVGP1
32	FAM32A
32	CD300LB
32	TTLL5
32	PSMB11
32	NSUN6
32	GRIA2
32	BLK
32	ZNF26
32	TAF2
32	ENSG00000255339
32	TASL
32	MCEMP1
32	ZNF534
32	TIMM17A
32	CSPP1
32	ZKSCAN8
32	CEBPZ
32	PTCHD1
32	ENSG00000289761
32	TCP1
32	DCTN5
32	SLC16A13
32	SDF2
32	FITM2
32	MUCL3
32	SDHAF2
32	CPSF7
32	DNAJA4
32	TPX2
32	MYF5
32	COMMD3
32	USF1
32	COA1
32	HARS1
32	HARS2
32	ALKAL1
32	SF3B5
32	RPL19
32	ENSG00000285947
32	SDAD1
32	SAMD9
32	ENSG00000272897
32	MAGEB1
32	ARID2
32	CD300C
32	CARD9
32	HSPH1
32	ACTR3C
32	PRELP
32	TRAPPC2B
32	ZNF547
32	CLDN34
32	LCE4A
32	RNF181
32	WRAP53
32	FDPS
32	HLA-DOA
32	ENSG00000289760
32	GTF3C3
32	MTBP
32	PHAX
32	GPR25
32	VCP
32	RNF185
32	COX7A2
32	ZNF519
32	H2BC18
32	SPINK9
32	MYOZ2
32	DRD4
32	MTMR8
32	H3C15
32	TRIM35
32	IPPK
32	ACOT13
32	SMIM46
32	ZNF668
32	SMIM43
32	CLTA
32	USP38
32	FGA
32	RGS21
32	C2CD2L
32	WNT6
32	SNIP1
32	FGF19
32	LYPLA2
32	SEC23B
32	RAB27A
32	ARMC12
32	LEFTY1
32	SYMPK
32	LDOC1
32	TSG101
32	METTL4
32	NDC80
32	CDC27
32	SPATA45
32	NMBR
32	TMBIM4
32	GJB7
32	UNC45A
32	TMEM33
32	ZNF136
32	EEF1B2
32	NDUFS1
32	RPL27A
32	MANBAL
32	MMP26
32	MYF6
32	CNTNAP1
32	CDK17
32	NLRC4
32	PAK1IP1
32	PCED1A
32	DCAF13
32	MFAP3
32	APH1A
32	CCDC137
32	OXLD1
32	BRIP1
32	DCLK1
32	ZNF776
32	MRPL1
32	ZDHHC6
32	KLK6
32	COX7C
32	EGFR
32	ACLY
32	MRPL18
32	TBCK
32	CDK7
32	RPS27A
32	ATP6V1G3
32	C1orf74
32	ZUP1
32	ZSCAN25
32	RTF1
32	TRMT6
32	EIF5B
33	COQ5
33	DTHD1
33	OTOR
33	SUPT16H
33	SLC25A44
33	FAM200A
33	ADPRHL1
33	CASZ1
33	CXCL9
33	GLUD2
33	ALG10
33	GIPC3
33	ZNF655
33	NPBWR1
33	CDX2
33	DCUN1D5
33	ENSG00000272647
33	IGBP1
33	NMS
33	GAS1
33	EVPL
33	CFAP298
33	CSPP1
33	TPTEP2-CSNK1E
33	CSF2RA
33	AZGP1
33	PMCH
33	CCT5
33	TMEM183A
33	ENSG00000213204
33	SNU13
33	HEPH
33	H2BC17
33	PLAA
33	CUL3
33	BAIAP2L2
33	KIF5C
33	MFSD4A
33	PLAAT5
33	DPF1
33	DLG1
33	EPS15L1
33	ERGIC2
33	KLK4
33	CACNA1A
33	PTMS
33	PLAC1
33	ABCG5
33	USP42
33	POM121C
33	AGK
33	TCHP
33	CREB3L3
33	CREB3L1
33	AADACL4
33	ATF7IP2
33	ZDHHC11B
33	HCG22
33	ELOVL6
33	TBX15
33	JADE2
33	HTRA3
33	ZNF184
33	TAF3
33	PRKCA
33	SEZ6
33	FAM20B
33	ATG16L1
33	CAP1
33	CDC14B
33	CD58
33	POMZP3
33	TRIM7
33	OCIAD2
34	RGS4
34	YPEL4
34	CCZ1
34	SMCO2
34	DAZAP1
34	ATP6V1A
34	DBP
34	GOLGA6A
34	ENSG00000214265
34	GUCY2C
34	HMGA2
34	STX16-NPEPL1
34	SAT2
34	RPL27A
34	PPP1R18
34	DUS1L
34	FZD2
34	PLXNB1
34	TMCC2
34	HSP90B1
34	SCML1
34	HHAT
34	ATP2A2
34	LOXL4
34	TCTE1
34	E2F2
34	SMAD4
34	KDM6B
34	TTK
34	TCF24
34	TCEA1
34	GDPD3
34	EVA1A
34	APBB2
34	POTEF
34	BCL2L2-PABPN1
34	NAA38
34	DMRTC1B
34	TMEM239
34	ERICH6B
34	ENSG00000249319
34	ZC3H18
34	ZC3H12D
34	RBM33
34	LRRC4B
34	NPTX1
34	TSHZ1
34	ATG13
34	AKT1
34	C10orf82
34	BCL2L12
34	SFR1
34	WFDC10A
34	ZCCHC10
34	GPR162
34	VAT1L
34	GML
34	SBNO2
34	MZT2A
34	C19orf38
34	DHX58
34	HYAL2
34	APH1A
34	CPT2
34	KRT4
34	C8orf48
34	HYDIN
34	PGPEP1
34	CHD4
34	NME6
34	GAB3
34	ENPEP
34	SCAMP2
34	SLC18A3
34	SPDYA
34	TMEM184A
34	ATP1A3
34	GNL3L
34	GET1-SH3BGR
34	MFSD4A
34	ENSG00000142539
34	TNFRSF6B
34	GPR108
34	PRPF19
34	PSMC6
34	TRAF1
34	ENSG00000256514
34	SHFL
34	PLEKHF1
34	INSM1
34	RBMS2
34	ANTXR1
34	SFTPA1
34	CDK3
34	DACT2
34	GATA1
34	IFIT1
34	IGF2BP1
34	SEMA4G
34	ENSG00000258311
34	SOX13
34	SH3BP1
34	VANGL2
34	CD22
34	MED24
34	TMEM17
34	COX6A2
34	NR2F1
34	MILR1
34	SMOC2
34	THBD
34	ZBTB7B
34	COPS2
34	TLE5
34	PRAC2
34	UBE2R2
34	CCNI2
34	PLPPR3
34	BMI1
34	C16orf92
34	FAM98B
34	MRGPRD
34	ATXN7L3
34	PHLDB3
34	CCDC60
34	NUCKS1
34	SULT1A2
34	KCNH2
34	RASA4B
34	RAB37
34	EXOC3L2
34	SLC39A13
34	LPCAT2
34	RAP2C
34	CEP68
34	RNF44
34	DAPK3
34	SLC8A2
34	DCUN1D5
34	ADORA2A
34	GGT5
34	ATP1B4
34	CERS1
34	BCLAF3
34	RAB11B
34	WNK4
34	UFSP2
34	ADAM11
34	SHISAL2A
34	PTPN23
34	KIAA1210
34	CA14
34	CACNB3
34	PTPRCAP
34	TENT2
34	MALSU1
34	FAM131B
34	UNC80
34	KRTAP5-10
34	ADAM8
34	C4A
34	TMEM179B
34	ALDH3A2
34	SETD1A
34	TBC1D17
34	KCTD1
34	FBXL19
34	B3GALT4
34	RALB
34	ZBTB32
34	SEZ6L2
34	MGAT4B
34	POLR1G
34	LGALS13
34	DNAJC13
34	TEF
34	CACNA1F
34	PTPN7
34	GFY
34	MOGAT2
34	CLCF1
34	ACTC1
34	PDIA4
34	THOC3
34	ANKLE2
34	TCP11L2
34	LRPAP1
34	MRPS11
34	EPM2AIP1
34	STX1B
34	SLC7A11
34	KIF12
34	SLC15A1
34	LRRC27
34	NAPB
34	KRT84
34	UPK2
34	TUBA4B
34	C1QTNF5
34	OSCAR
34	SYN1
34	PUM1
34	THAP8
34	DNMT1
34	SWI5
34	CCDC169-SOHLH2
34	SLC26A9
34	GALK2
34	FBXW10
34	MEX3D
34	TBXA2R
34	DENND1C
34	HIF3A
34	NR1H2
34	PPP5C
34	FADS1
34	EPHB3
34	ZNF697
34	C16orf95
34	LLGL1
34	NYAP1
34	TBX15
34	SMIM1
34	BBX
34	LOXL3
34	MED15
34	N4BP3
34	KCNE4
34	MIDN
34	GART
34	SNAPC3
34	KIAA1755
34	SLC45A3
34	CEP170B
34	BMP3
34	CYP26A1
34	RFESD
34	PRCC
34	ERN2
34	PRPS1
34	CREB3L3
34	CEP131
34	LMAN2L
34	CHCHD4
34	WBP1L
34	BRSK2
34	KCNJ4
34	BMP1
34	LMNA
34	NUMBL
34	EMILIN2
34	RAET1G
34	ENSG00000283761
34	NTRK1
34	TMLHE
34	SEMA6A
34	PIF1
34	ENSG00000170846
34	GPR45
34	PROKR1
34	STAG2
34	FGL2
34	TMEM265
34	HCN2
34	JPH4
34	TEX30
34	RGS9
34	DDX24
34	EIF1
34	SCARB2
34	PKM
34	TRPV6
34	RBMX
34	BCAM
34	F5
35	SPINK8
35	GALR2
35	MS4A1
35	CD248
35	PRR22
35	TMEM229A
35	GPX1
35	BRDT
35	MARVELD2
35	TST
35	ALDH7A1
35	DBH
35	WNT8A
35	ENSG00000284772
35	TMEM220
35	RSPH10B2
35	CPT1C
35	ENSG00000270149
35	ADGRL3
35	HTR2B
35	ZFYVE1
35	TACC2
35	ERVH48-1
35	EPB41L2
35	RMND1
35	NOTO
35	WNT6
35	FAM216B
35	CYP51A1
35	ABHD8
35	NUDT10
35	DNAAF6
35	POLR3F
35	OAZ1
35	RPS27
